Name,Platform,Genre,Critic_Score,User_Score,Rating
WWE SmackDown vs. RAW 2007,PSP,Fighting,78.0,8.1,T
F1 2015,PS4,Racing,65.0,6.3,E
Tony Hawk's Proving Ground,PS2,Sports,65.0,6.6,T
The Darkness,PS3,Shooter,80.0,7.7,M
MLB 2004,PS2,Sports,61.0,7.9,E
Darkstone,PS,Role-Playing,58.0,8.3,T
NCAA March Madness 2003,PS2,Sports,74.0,8,E
Thrillville,PS2,Strategy,69.0,2.9,E10+
Castlevania: Lords of Shadow,X360,Action,83.0,7.8,M
NHL 10,X360,Sports,88.0,8.4,E10+
Street Fighter Anniversary Collection,PS2,Fighting,78.0,8.7,T
NHL 13,X360,Sports,83.0,6.6,E10+
Napoleon: Total War,PC,Strategy,81.0,7.9,T
Rayman Legends,WiiU,Platform,92.0,8.7,E10+
The Sims: Bustin' Out,GC,Simulation,81.0,9,T
BioShock Infinite,PC,Shooter,94.0,8.5,M
Ratatouille,PSP,Action,64.0,7.1,E
Lollipop Chainsaw,PS3,Action,67.0,7.1,M
Tom Clancy's EndWar,PS3,Strategy,76.0,6.6,T
Shrek: Hassle at the Castle,GBA,Action,71.0,7.4,E
Suikoden IV,PS2,Role-Playing,63.0,7.3,T
Gods Eater Burst,PSP,Action,71.0,7.9,T
Fist of the North Star: Ken's Rage,PS3,Action,60.0,6.9,M
One Piece: Pirate Warriors 2,PS3,Action,71.0,7.8,T
Brothers In Arms: Road to Hill 30,XB,Shooter,88.0,8,M
LEGO Jurassic World,XOne,Action,70.0,6.7,E10+
Kung Fu Panda,PS2,Action,73.0,8.6,E10+
Freedom Wars,PSV,Role-Playing,73.0,8.3,T
Shaun White Snowboarding,PS3,Sports,63.0,6.3,T
Radiata Stories,PS2,Role-Playing,74.0,9,T
F-Zero GX,GC,Racing,89.0,8.5,T
Disney's Chicken Little,PS2,Platform,60.0,8.9,E10+
Scene It? Box Office Smash,X360,Misc,76.0,7.4,T
Yoshi Topsy-Turvy,GBA,Platform,60.0,6.6,E
Monster Jam: Maximum Destruction,PS2,Racing,47.0,6,T
Tiger Woods PGA Tour 09,PS3,Sports,82.0,7.2,E
Mortal Kombat,PSV,Fighting,85.0,7.8,M
Tiger Woods PGA Tour 09,X360,Sports,84.0,7.8,E
Advance Wars 2: Black Hole Rising,GBA,Strategy,89.0,9.4,E
Wario: Master of Disguise,DS,Platform,60.0,7.4,E10+
The Last Story,Wii,Role-Playing,80.0,8.4,T
Drakengard,PS2,Role-Playing,63.0,9.1,M
Champions: Return to Arms,PS2,Role-Playing,77.0,8.8,T
Harry Potter and the Goblet of Fire,PS2,Action,68.0,6.7,E10+
Tiger Woods PGA Tour 10,X360,Sports,80.0,6.9,E
007: Quantum of Solace,Wii,Action,54.0,7.5,T
Farming Simulator 17,PC,Simulation,64.0,8,E
Borderlands 2,PSV,Shooter,64.0,7.6,M
Crash Bandicoot Purple: Ripto's Rampage,GBA,Platform,67.0,6.6,E
Assassin's Creed IV: Black Flag,PC,Action,84.0,7.7,M
Need For Speed: Undercover,Wii,Racing,54.0,6.2,T
Spyro: A Hero's Tail,PS2,Platform,60.0,8,E
Crash: Twinsanity,PS2,Platform,64.0,8,E
The LEGO Movie Videogame,WiiU,Action,68.0,7.7,E10+
Max Payne 2: The Fall of Max Payne,XB,Shooter,84.0,8.4,M
Drawn to Life: The Next Chapter,DS,Puzzle,72.0,7.7,E
GoldenEye: Rogue Agent,PS2,Shooter,60.0,7,T
WWE 2K15,X360,Sports,50.0,4,T
Star Ocean: First Departure,PSP,Role-Playing,74.0,7.4,T
James Bond 007: Everything or Nothing,XB,Shooter,83.0,7.4,T
X2: Wolverine's Revenge,PS2,Platform,58.0,7.2,T
NBA Live 06,XB,Sports,79.0,6.4,E
Rayman 3D,3DS,Platform,61.0,6.6,E
Football Manager 2014,PC,Sports,85.0,5.5,E
TimeSplitters 2,XB,Shooter,88.0,7.7,T
Onimusha: Dawn of Dreams,PS2,Action,81.0,8.9,M
Sengoku Basara: Samurai Heroes,PS3,Action,61.0,7.9,T
Stuntman: Ignition,X360,Racing,75.0,7.3,T
Real Heroes: Firefighter,Wii,Action,67.0,8.2,E10+
Dishonored 2,PS4,Action,88.0,7.7,M
The Crew,XOne,Racing,64.0,5.9,T
Dragon Ball: Raging Blast 2,X360,Fighting,57.0,7.4,T
NHL 13,PS3,Sports,84.0,6.8,E10+
Dead or Alive 5,PS3,Fighting,74.0,7.7,M
Evolve,XOne,Shooter,74.0,5.1,M
Lemony Snicket's A Series of Unfortunate Events,PS2,Platform,63.0,5.7,E
Lost Planet: Extreme Condition,PS3,Shooter,67.0,7,T
X-Men Legends II: Rise of Apocalypse,PS2,Role-Playing,82.0,7.3,T
LEGO Star Wars II: The Original Trilogy,X360,Action,81.0,8,E10+
Rock Band 3,Wii,Misc,91.0,6.9,T
Dragon Age II,PC,Action,82.0,4.5,M
Tony Hawk's Pro Skater 2x,XB,Sports,78.0,8.8,T
NBA Live 08,PS3,Sports,73.0,6.8,E
FIFA Soccer 2003,XB,Sports,88.0,7.7,E
The Lord of the Rings: Conquest,X360,Action,55.0,7,T
Far Cry 4,PC,Shooter,80.0,6.7,M
NASCAR 06: Total Team Control,PS2,Racing,78.0,7.7,E
Iron Man,PSP,Action,44.0,6.5,T
White Knight Chronicles II,PS3,Role-Playing,60.0,7.1,T
Juiced 2: Hot Import Nights,X360,Racing,68.0,7.6,T
Wolfenstein,PS3,Shooter,71.0,7.4,M
The Walking Dead: Survival Instinct,X360,Shooter,32.0,4,M
The Sims 3: Generations,PC,Simulation,70.0,3.6,T
Ape Escape 2,PS2,Platform,82.0,8.4,E
Sega Rally Revo,PS3,Racing,75.0,7,E
Shin Megami Tensei: Persona 3 FES,PS2,Role-Playing,89.0,8.3,M
FIFA Soccer 2002,PS2,Sports,82.0,5.8,E
Angry Birds Trilogy,3DS,Action,62.0,4.6,E
Condemned 2: Bloodshot,X360,Action,80.0,8.4,M
Okami,PS2,Action,93.0,9.3,T
Shin Megami Tensei: Persona 3 Portable,PSP,Role-Playing,89.0,8.3,M
NHL 2001,PS,Sports,88.0,7.7,E
Crysis 3,PC,Shooter,76.0,6.5,M
Buzz Lightyear of Star Command,PS,Platform,54.0,5.3,E
NHL 16,PS4,Sports,78.0,5.5,E10+
Tony Hawk's Project 8,PS3,Sports,76.0,7.2,T
Ghostbusters: The Video Game,X360,Action,79.0,8.5,T
XCOM: Enemy Unknown,X360,Strategy,90.0,8.3,M
Tony Hawk's American Wasteland,XB,Sports,77.0,7.7,T
Wild ARMs 3,PS2,Role-Playing,78.0,8.4,T
Madden NFL 07,GC,Sports,82.0,9.2,E
Tiger Woods PGA Tour 2004,XB,Sports,89.0,8.2,E
Tak 2: The Staff of Dreams,PS2,Platform,71.0,8,E
Just Dance 3,PS3,Misc,75.0,6,E10+
LEGO Pirates of the Caribbean: The Video Game,3DS,Action,71.0,7.3,E10+
Donkey Kong Barrel Blast,Wii,Racing,46.0,6.8,E
Viewtiful Joe,GC,Action,93.0,8.3,T
The Urbz: Sims in the City,GBA,Simulation,72.0,9.2,E
Guitar Hero: Metallica,PS3,Misc,86.0,8,T
Strike Force Bowling,PS2,Sports,48.0,6.8,E
Red Steel 2,Wii,Shooter,80.0,8.6,T
XGRA: Extreme G-Racing Association,PS2,Racing,68.0,8.6,T
Mafia III,XOne,Action,67.0,4.6,M
Prince of Persia: The Forgotten Sands,X360,Action,74.0,7.8,T
Warriors Orochi 3,PS3,Action,70.0,7.9,T
DJ Hero 2,Wii,Misc,88.0,7.5,T
Tiger Woods PGA Tour 12: The Masters,X360,Sports,80.0,6.1,E
Wall-E,X360,Platform,50.0,6.3,E
Harry Potter and the Half-Blood Prince,DS,Action,48.0,4.3,E
NieR,PS3,Role-Playing,68.0,8.4,M
2014 FIFA World Cup Brazil,PS3,Sports,73.0,4.3,E
NBA 2K9,PS3,Sports,82.0,7,E
NFL Fever 2003,XB,Sports,72.0,8.6,E
Samurai Warriors 2,PS2,Action,58.0,8.8,T
Wet,PS3,Shooter,70.0,6.4,M
Cooking Mama 4: Kitchen Magic!,3DS,Simulation,56.0,6,E
Scribblenauts: Unlimited,3DS,Action,73.0,7.4,E10+
Fire Emblem: Shadow Dragon,DS,Role-Playing,81.0,7,E10+
Plants vs. Zombies: Garden Warfare,PS4,Shooter,75.0,7.6,E10+
Metroid Prime: Trilogy,Wii,Shooter,91.0,9.3,T
Robotech: Battlecry,PS2,Shooter,72.0,8.5,T
Disney Universe,PS3,Action,70.0,6.9,E10+
Jak and Daxter: The Lost Frontier,PSP,Platform,71.0,6.3,E10+
Texas Hold 'Em Poker,GBA,Misc,49.0,6.8,E
Time Crisis 3,PS2,Shooter,81.0,8.1,T
Vanquish,PS3,Shooter,84.0,8.1,M
Tearaway,PSV,Adventure,87.0,8.9,E
Half-Life 2,XB,Shooter,90.0,8.6,M
Tony Hawk: RIDE,X360,Sports,46.0,3,E10+
Borderlands: The Pre-Sequel,PS3,Shooter,77.0,6.3,M
Major League Baseball 2K8,X360,Sports,70.0,5.9,E
Sacred 2: Fallen Angel,PS3,Role-Playing,70.0,7.1,M
pro evolution soccer 2011,X360,Sports,79.0,5.9,E
Major League Baseball 2K9,X360,Sports,64.0,5.3,E
Final Fantasy IV Advance,GBA,Role-Playing,85.0,7.3,E10+
Dragon Ball Z: Ultimate Tenkaichi,PS3,Fighting,58.0,5.4,T
Harry Potter and the Goblet of Fire,GBA,Action,71.0,6,E
Dragon Ball Z: Buu's Fury,GBA,Action,62.0,8.9,E
Spider-Man: Mysterio's Menace,GBA,Action,84.0,8.7,E
MySims Racing,DS,Racing,67.0,7.3,E
Naruto: Ultimate Ninja,PS2,Fighting,75.0,7.7,T
Pac-Man Party,Wii,Misc,59.0,5.9,E10+
Tony Hawk's Underground,GBA,Sports,86.0,7.7,E
Shadow The Hedgehog,PS2,Platform,45.0,6,E10+
Wave Race: Blue Storm,GC,Racing,80.0,8.3,E
Aliens: Colonial Marines,PS3,Shooter,43.0,3.6,M
Backyard Wrestling: Don't Try This at Home,PS2,Fighting,51.0,7.8,M
Yakuza: Dead Souls,PS3,Shooter,64.0,7.4,M
Fight Night Round 2,XB,Fighting,88.0,8.8,T
Dead Island: Riptide,PS3,Action,62.0,5.9,M
Kinect Sports Rivals,XOne,Sports,60.0,5.1,E10+
NBA 2K8,PS2,Sports,72.0,6,E
Dynasty Warriors 8,PS3,Action,68.0,8.5,T
Disney Infinity,WiiU,Action,71.0,7.6,E10+
Secret Agent Clank,PS2,Platform,61.0,6.7,E10+
Call of Juarez: Bound in Blood,X360,Shooter,77.0,7.6,M
Fighters Uncaged,X360,Fighting,32.0,4.6,T
Rayman Arena,PS2,Racing,63.0,8.6,E
Jaws Unleashed,PS2,Action,52.0,7.5,M
Half-Life,PS2,Shooter,87.0,8.6,M
Split/Second,X360,Racing,82.0,8.1,E10+
The Golden Compass,DS,Action,43.0,4.9,E10+
Muramasa: The Demon Blade,Wii,Role-Playing,81.0,8.7,T
Okami,Wii,Action,90.0,8.9,T
LEGO The Hobbit,PS4,Action,72.0,6.6,E10+
WWE 2K17,PS4,Sports,69.0,6.9,T
Just Dance 2014,WiiU,Misc,72.0,7.6,E10+
NHL 15,PS4,Sports,60.0,3.6,E10+
Total War: Shogun 2,PC,Strategy,90.0,8.3,T
SimCity DS,DS,Simulation,69.0,6.3,E
Hot Wheels: Stunt Track Challenge,PS2,Racing,62.0,8.1,E
Monopoly,X360,Misc,56.0,5.8,E
Tony Hawk: RIDE,PS3,Sports,44.0,2.1,E10+
Medal of Honor: Frontline,GC,Shooter,80.0,7.9,T
Dead Space,PC,Action,86.0,8,M
NHL 11,PS3,Sports,88.0,7.1,E10+
Yakuza 5,PS3,Action,83.0,8.5,M
2002 FIFA World Cup,PS2,Sports,73.0,5.6,E
MVP Baseball 2004,XB,Sports,90.0,8.5,E
Crash Bandicoot: The Wrath of Cortex,GC,Platform,62.0,7.3,E
WWE 2K16,XOne,Sports,72.0,5.7,T
Assassin's Creed: Brotherhood,PC,Action,88.0,8.2,M
Dead or Alive Xtreme Beach Volleyball,XB,Sports,73.0,7.8,M
Silent Hill: Shattered Memories,PS2,Action,77.0,6.8,M
Blur,X360,Racing,82.0,8.3,E10+
Asphalt: Urban GT,DS,Racing,60.0,7.5,E
Mega Man Anniversary Collection,PS2,Platform,81.0,9,E
Metal Gear Solid V: Ground Zeroes,PS3,Action,66.0,5.9,M
Harvest Moon: Friends of Mineral Town,GBA,Simulation,81.0,9.6,E
Naruto: The Broken Bond,X360,Action,80.0,7.8,T
WarioWare D.I.Y.,DS,Misc,82.0,8.7,E
Iron Man,Wii,Action,44.0,7,T
The Fight: Lights Out,PS3,Fighting,48.0,7.5,T
Mega Man X7,PS2,Action,58.0,5.1,E
Deus Ex: Human Revolution,PC,Shooter,90.0,8.5,M
Final Fantasy Anniversary Edition,PSP,Role-Playing,67.0,7.7,E10+
SoulCalibur V,X360,Fighting,77.0,6.2,T
Romancing SaGa,PS2,Role-Playing,58.0,8,E10+
Lost: Via Domus,X360,Action,55.0,6.4,T
Top Spin 3,Wii,Action,68.0,5.7,E
Game Party in Motion,X360,Misc,33.0,3.7,E
The Lord of the Rings: The Third Age,PS2,Role-Playing,73.0,8.2,T
Call of Duty: Black Ops,DS,Shooter,74.0,6,T
NCAA Football 09,PS3,Sports,81.0,7.3,E
MLB 11: The Show,PS3,Sports,90.0,7.8,E
Kinect Rush: A Disney Pixar Adventure,X360,Adventure,68.0,5.1,E
Skylanders SWAP Force,WiiU,Platform,89.0,6,E10+
Terminator 3: Rise of the Machines,PS2,Action,38.0,6.3,T
Guitar Hero: Smash Hits,Wii,Misc,74.0,7.7,T
Tom Clancy's HAWX,X360,Action,73.0,7.3,T
Alice: Madness Returns,PS3,Adventure,70.0,7.9,M
Shin Megami Tensei IV,3DS,Role-Playing,83.0,8.3,M
NBA 2K7,X360,Sports,84.0,7.8,E
NHL 12,PS3,Sports,86.0,7.5,E10+
Unreal Tournament,PS2,Shooter,77.0,6.8,M
Digimon World 2,PS,Role-Playing,42.0,7.6,E
Prince of Persia: The Two Thrones,XB,Action,85.0,8.4,M
JoJo's Bizarre Adventure: All Star Battle,PS3,Fighting,71.0,8.3,T
Contra: Shattered Soldier,PS2,Shooter,78.0,6.6,T
Final Fantasy: The 4 Heroes of Light,DS,Role-Playing,71.0,7.1,E10+
Rayman Legends,PS3,Platform,91.0,8.7,E10+
FIFA Soccer,PSV,Sports,79.0,7.2,E
Tenchu 2: Birth of the Stealth Assassins,PS,Action,77.0,8.7,M
Tony Hawk's Pro Skater 4,GC,Sports,91.0,8.6,T
Naruto: Uzumaki Chronicles 2,PS2,Action,52.0,6.9,T
NHL 06,PS2,Sports,78.0,8.5,E10+
Parasite Eve II,PS,Role-Playing,79.0,9,M
Skate it,Wii,Sports,70.0,8.4,E
Phineas and Ferb: Across the 2nd Dimension,Wii,Action,76.0,8.3,E10+
Far Cry Instincts,XB,Shooter,85.0,5.7,M
Tony Hawk's Pro Skater 4,GBA,Sports,85.0,8.8,E
ATV Offroad Fury: Blazin' Trails,PSP,Racing,63.0,7.8,E
Tales of the Abyss,PS2,Role-Playing,78.0,8.4,T
Payday 2,X360,Shooter,75.0,6.3,M
Blacksite: Area 51,X360,Shooter,62.0,6.1,T
Spyro Orange: The Cortex Conspiracy,GBA,Action,60.0,7,E
XCOM: Enemy Unknown,PS3,Strategy,89.0,8.2,M
Skylanders: Spyro's Adventure,3DS,Action,82.0,4.9,E10+
The Sims 3: World Adventures,PC,Simulation,81.0,8,T
Madden NFL 06,GC,Sports,86.0,8.5,E
Titanfall 2,XOne,Shooter,87.0,8,M
BlazBlue: Calamity Trigger,PS3,Fighting,87.0,8.4,T
Iron Man,X360,Action,45.0,5.9,T
Naruto: Ultimate Ninja 2,PS2,Fighting,73.0,7.9,T
NHL 10,PS3,Sports,88.0,7.9,E10+
Rock Band 3,PS3,Misc,91.0,8,T
Blood Wake,XB,Shooter,71.0,7.5,T
Dynasty Warriors 5: Xtreme Legends,PS2,Action,57.0,9.1,T
WWE 2K15,XOne,Sports,56.0,5.7,T
FIFA World Cup Germany 2006,PS2,Sports,77.0,8.1,E
Wreckless: ThE YaKuza MisSiOns,XB,Racing,74.0,5.2,T
Defiance,X360,Shooter,60.0,7.2,M
Disgaea 4: A Promise Unforgotten,PS3,Role-Playing,80.0,7.8,T
SpongeBob SquarePants: Battle for Bikini Bottom,XB,Platform,70.0,8.9,E
Doom 3 BFG Edition,PS3,Shooter,67.0,6.4,M
Spider-Man 3,X360,Platform,63.0,7,T
Pro Evolution Soccer 2012,PSP,Action,74.0,6.3,E
The Conduit,Wii,Shooter,69.0,8.2,T
Just Dance 2016,WiiU,Misc,73.0,6.9,E10+
Disney Universe,X360,Action,66.0,5.3,E10+
RalliSport Challenge,XB,Racing,87.0,8.3,E
Resident Evil Outbreak File #2,PS2,Action,58.0,7.7,M
Top Spin 3,PS3,Action,75.0,7.5,E
XIII,PS2,Shooter,73.0,8.6,M
Tomb Raider: Anniversary,PSP,Action,78.0,8.2,T
Rune Factory 4,3DS,Role-Playing,78.0,8.1,E10+
3D Dot Game Heroes,PS3,Role-Playing,77.0,8,E10+
Up,Wii,Action,62.0,8,E10+
Breath of Fire IV,PS,Role-Playing,83.0,8.9,T
True Crime: Streets of LA,GC,Action,77.0,7.3,M
Odin Sphere,PS2,Role-Playing,83.0,8.6,T
Titanfall,PC,Shooter,86.0,6.2,M
Arena Football,PS2,Sports,66.0,8.6,E10+
The Lord of the Rings: The Return of the King,GBA,Action,77.0,8.2,T
NHL Hitz 20-02,PS2,Sports,78.0,7.6,E
The Legend of Spyro: Dawn of the Dragon,Wii,Platform,64.0,6.5,E10+
Classic NES Series: Dr. Mario,GBA,Puzzle,66.0,7.5,E
The Sims: Bustin' Out,XB,Simulation,81.0,8.9,T
NCAA March Madness 07,PS2,Sports,63.0,8.6,E
"Monsters, Inc. Scream Team",PS,Platform,65.0,6.9,E
"Warhammer 40,000: Space Marine",X360,Shooter,76.0,7.8,M
Top Spin 3,X360,Action,78.0,7.6,E
Cabela's Big Game Hunter 2005 Adventures,PS2,Sports,55.0,8.4,T
LEGO Rock Band,X360,Misc,71.0,7.2,E10+
Battlefield 2: Modern Combat,XB,Shooter,80.0,8.2,T
Tom Clancy's HAWX,PS3,Action,74.0,8.1,T
All-Star Baseball 2002,PS2,Sports,77.0,7.6,E
Need for Speed: Most Wanted,GC,Racing,80.0,9.1,T
Bolt,Wii,Adventure,50.0,5.8,E10+
WWE Raw 2,XB,Fighting,68.0,7.3,T
Manhunt 2,PS2,Action,67.0,7.8,M
Fullmetal Alchemist and the Broken Angel,PS2,Role-Playing,56.0,8.1,T
Tony Hawk's Project 8,PSP,Sports,68.0,7.6,T
Batman Begins,PS2,Action,64.0,7.3,T
Tony Hawk's Proving Ground,X360,Sports,72.0,5.4,T
Dr. Seuss' The Cat in the Hat,PS2,Misc,56.0,6.5,E
Barbie Groovy Games,GBA,Misc,47.0,7,E
Wolfenstein,X360,Shooter,72.0,7.5,M
Blinx: The Time Sweeper,XB,Platform,71.0,8,E
ESPN NFL Football,PS2,Sports,91.0,8.5,E
Major League Baseball 2K5,XB,Sports,81.0,8.2,E
Tetris Party Deluxe,Wii,Puzzle,72.0,5.8,E
Gravity Rush,PSV,Action,83.0,8.5,T
Quantum Break,XOne,Action,77.0,6.8,M
Archer Maclean's Mercury,PSP,Puzzle,75.0,6.6,E
TMNT,X360,Action,58.0,6.3,E10+
Soldier of Fortune: Gold Edition,PS2,Shooter,59.0,6.8,M
Final Fantasy IV: The Complete Collection,PSP,Role-Playing,77.0,7.5,E10+
Frontlines: Fuel of War,X360,Shooter,75.0,7.8,T
MX 2002 Featuring Ricky Carmichael,PS2,Racing,76.0,8.3,E
NCAA Football 07,XB,Sports,88.0,6.9,E
Lunar: Silver Star Story Complete,PS,Role-Playing,78.0,9.1,T
Harvest Moon: The Tale of Two Towns,DS,Simulation,68.0,7.5,E
No More Heroes,Wii,Action,83.0,8.4,M
God of War: Origins Collection,PS3,Action,84.0,8.4,M
Dora The Explorer: Dora Saves the Snow Princess,Wii,Platform,47.0,7,E
Soul Reaver 2,PS2,Action,80.0,8.5,M
Metal Gear Solid 3: Subsistence,PS2,Action,94.0,9.3,M
Enslaved: Odyssey to the West,PS3,Action,80.0,7.4,T
WWF Raw,XB,Fighting,68.0,6.6,T
Guitar Hero Live,XOne,Misc,81.0,5.1,T
Extermination,PS2,Action,67.0,7.8,M
Batman: Vengeance,PS2,Adventure,68.0,6.7,T
Hot Shots Golf: World Invitational,PSV,Sports,76.0,8.1,E
Tony Hawk's Pro Skater 3,XB,Sports,93.0,8.4,T
Mega Man Zero,GBA,Platform,82.0,8.9,E
Resident Evil: Revelations 2,PS4,Action,75.0,7.7,M
NBA 2K8,PS3,Sports,81.0,6.8,E
Rayman Origins,Wii,Platform,92.0,8.3,E10+
Assassin's Creed: Unity,PC,Action,70.0,3,M
MX vs. ATV: Alive,X360,Racing,63.0,7.2,E
Shrek 2,XB,Platform,72.0,8.4,E
Purr Pals,DS,Simulation,67.0,6.8,E
Assassin's Creed II,PC,Action,86.0,6.9,M
Tak and the Power of Juju,GBA,Platform,79.0,9.2,E
Lips: Number One Hits,X360,Misc,70.0,7.6,T
Turok: Evolution,XB,Shooter,68.0,6.7,M
Jak X: Combat Racing,PS2,Racing,76.0,7.7,T
American Idol,PS2,Misc,41.0,4.8,E
Red Dead Revolver,XB,Shooter,74.0,8.5,M
CrossworDS,DS,Puzzle,67.0,6.8,E
Viva Pinata: Pocket Paradise,DS,Simulation,82.0,7.1,E
Sly Cooper: Thieves in Time,PS3,Platform,75.0,8.3,E10+
Iron Man,PS2,Action,47.0,5.6,T
Spec Ops: The Line,PS3,Shooter,77.0,8,M
The SpongeBob SquarePants Movie,XB,Platform,74.0,8.5,E
NHL 14,PS3,Sports,80.0,6,E10+
F1 2013,PS3,Racing,77.0,6.3,E
Legends of WrestleMania,PS3,Fighting,70.0,6.5,T
Tiger Woods PGA Tour 08,X360,Sports,80.0,7.8,E
Dance Dance Revolution Ultramix,XB,Simulation,82.0,8.8,E
Crash Tag Team Racing,PS2,Racing,66.0,7,E10+
Front Mission 4,PS2,Strategy,75.0,8.6,T
Rayman Origins,PSV,Platform,88.0,8.4,E10+
F.E.A.R.,PS3,Shooter,72.0,7.4,M
Enslaved: Odyssey to the West,X360,Action,82.0,7.8,T
Dragon Ball Z: Shin Budokai,PSP,Fighting,70.0,8.1,T
Tiger Woods PGA Tour 13,PS3,Sports,75.0,5.7,E
Dynasty Warriors: Gundam 3,PS3,Action,58.0,7.5,T
Tiger Woods PGA Tour 11,Wii,Sports,84.0,8.3,E
NBA Live 10,PS3,Sports,81.0,7.5,E
Metro 2033,X360,Shooter,77.0,7.9,M
Fire Emblem: Path of Radiance,GC,Action,85.0,8.9,T
Hotel Dusk: Room 215,DS,Adventure,78.0,8.6,T
Final Fantasy Explorers,3DS,Role-Playing,69.0,7,E10+
SSX Tricky,GC,Sports,87.0,8.6,E
Greg Hastings' Tournament Paintball,XB,Shooter,74.0,9.2,T
ESPN NBA Basketball,PS2,Sports,89.0,8.4,E
Dragon Ball Z: Ultimate Tenkaichi,X360,Fighting,55.0,5.8,T
Sacred 2: Fallen Angel,X360,Role-Playing,71.0,7.3,M
Two Worlds II,X360,Role-Playing,67.0,6.6,M
Over the Hedge,PS2,Platform,58.0,8.6,E10+
Mat Hoffman's Pro BMX,PS,Sports,80.0,8.6,E
NHL 14,X360,Sports,81.0,5.9,E10+
The Hobbit,PS2,Platform,59.0,8.6,E
War of the Monsters,PS2,Fighting,80.0,8.9,T
Harry Potter and the Deathly Hallows - Part 1,Wii,Action,41.0,5,T
The Incredible Hulk: Ultimate Destruction,PS2,Action,83.0,8.7,T
Time Crisis: Razing Storm,PS3,Shooter,58.0,5.9,T
Summer Sports: Paradise Island,Wii,Sports,46.0,4.6,E
Time Crisis II,PS2,Shooter,81.0,7.9,T
NCAA March Madness 06,PS2,Sports,78.0,9.1,E
LEGO Dimensions,WiiU,Action,62.0,6.5,E10+
Valkyria Chronicles II,PSP,Role-Playing,83.0,8.1,T
Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,Fighting,85.0,8.8,T
Rune Factory: A Fantasy Harvest Moon,DS,Role-Playing,78.0,8.1,E
Legacy of Kain: Defiance,PS2,Action,75.0,9.3,M
NCAA March Madness 2005,PS2,Sports,78.0,8.3,E
007 Racing,PS,Racing,51.0,4.6,T
Tactics Ogre: Let Us Cling Together,PSP,Role-Playing,87.0,8.8,T
Conflict: Vietnam,PS2,Shooter,58.0,8.1,M
Dragon's Crown,PS3,Role-Playing,82.0,8.3,T
MLB SlugFest 20-04,PS2,Sports,78.0,8.3,E
Blitz: The League,XB,Sports,78.0,7.7,M
Manhunt 2,Wii,Action,62.0,7.1,M
Just Dance 2015,XOne,Misc,70.0,7.5,E10+
The LEGO Movie Videogame,XOne,Action,69.0,6.9,E10+
Overwatch,PC,Shooter,91.0,6.8,T
Peter Jackson's King Kong: The Official Game of the Movie,XB,Action,82.0,8.5,T
Burnout Revenge,XB,Racing,89.0,8.4,E10+
Medal of Honor: European Assault,XB,Shooter,72.0,7,T
Ty the Tasmanian Tiger 2: Bush Rescue,PS2,Platform,71.0,8.2,E
The Lord of the Rings: The Fellowship of the Ring,XB,Action,59.0,6.6,T
NBA 06,PS2,Sports,63.0,6.3,E
Excite Truck,Wii,Racing,72.0,8.4,E
Magician's Quest: Mysterious Times,DS,Role-Playing,69.0,7.6,E10+
X-Men Legends,GC,Role-Playing,81.0,8.5,T
StarCraft II: Legacy of the Void,PC,Strategy,88.0,8.3,T
ModNation Racers,PSP,Racing,73.0,7.7,E
WWE SmackDown vs. Raw 2010,DS,Fighting,75.0,8.3,T
Oni,PS2,Action,69.0,7.8,T
Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,Shooter,61.0,6.4,T
SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,Action,47.0,5.4,E
Terminator Salvation,PS3,Shooter,43.0,3.9,T
The Lord of the Rings: The Two Towers,GC,Action,82.0,8.7,T
Batman: Arkham City,PC,Action,91.0,8.6,T
Juiced,PS2,Racing,68.0,7.7,T
The Warriors,PS2,Action,84.0,8.5,M
Star Fox Command,DS,Shooter,76.0,7.3,E10+
Bulletstorm,PS3,Shooter,83.0,7.7,M
Return to Castle Wolfenstein: Operation Resurrection,PS2,Shooter,66.0,8,M
Mario Tennis: Power Tour,GBA,Sports,81.0,8,E
Seaman,DC,Simulation,82.0,8.4,T
Michael Jackson: The Experience,PS3,Misc,66.0,8.4,E10+
Stuntman: Ignition,PS3,Racing,76.0,6.2,T
F.E.A.R. 2: Project Origin,X360,Shooter,77.0,8,M
Mystery Dungeon: Shiren the Wanderer,DS,Role-Playing,69.0,8.2,E
GT Pro Series,Wii,Racing,41.0,4,E
Tiger Woods PGA Tour 11,X360,Sports,79.0,7.8,E
The Golden Compass,PS2,Action,46.0,5.2,E10+
Final Fantasy Chronicles,PS,Role-Playing,89.0,9.1,T
F1 2009,PSP,Racing,68.0,7.2,E
Syphon Filter 3,PS,Shooter,73.0,8.5,M
Metal Gear Solid 2: Substance,PS2,Action,87.0,9,M
Tales of Symphonia: Dawn of the New World,Wii,Role-Playing,68.0,7.1,T
NBA Live 08,X360,Sports,73.0,5.3,E
We Love Katamari,PS2,Puzzle,86.0,8.9,E
Sesame Street: Once Upon A Monster,X360,Misc,79.0,6.9,E
NCAA Football 2003,XB,Sports,90.0,8.2,E
We Cheer,Wii,Simulation,56.0,7.3,E10+
Madden NFL 07,PS3,Sports,76.0,4.2,E
LEGO Jurassic World,WiiU,Action,71.0,8.1,E10+
